Date,Sigma,rate,QQQ,QQQ DIV
4/19/2012,18.360001,0.17,66.370003,0
4/20/2012,17.440001,0.18,66.220001,0
4/23/2012,18.969999,0.17,65.059998,0
4/24/2012,18.1,0.18,64.959999,0
4/25/2012,16.82,0.18,66.07,0
4/26/2012,16.24,0.18,66.440002,0
4/27/2012,16.32,0.19,67.120003,0
4/30/2012,17.15,0.2,67.040001,0
5/1/2012,16.6,0.19,66.690002,0
5/2/2012,16.879999,0.18,66.540001,0
5/3/2012,17.559999,0.19,67.099998,0
5/4/2012,19.16,0.18,65.739998,0
5/7/2012,18.940001,0.18,64.309998,0
5/8/2012,19.049999,0.18,64.349998,0
5/9/2012,20.08,0.18,63.77,0
5/10/2012,18.83,0.18,64.610001,0
5/11/2012,19.889999,0.18,63.970001,0
5/14/2012,21.870001,0.19,63.630001,0
5/15/2012,21.969999,0.19,63.75,0
5/16/2012,22.27,0.2,63.59,0
5/17/2012,24.49,0.2,62.959999,0
5/18/2012,25.1,0.2,61.799999,0
5/21/2012,22.01,0.21,60.93,0
5/22/2012,22.48,0.21,62.689999,0
5/23/2012,22.33,0.2,61.91,0
5/24/2012,21.540001,0.21,62.650002,0
5/25/2012,21.76,0.2,62.209999,0
5/28/2012,21.76,0.2,62.209999,0
5/29/2012,21.030001,0.2,62.650002,0
5/30/2012,24.139999,0.19,62.290001,0
5/31/2012,24.059999,0.18,62.25,0
6/1/2012,26.66,0.17,60.939999,0
6/4/2012,26.120001,0.18,60.580002,0
6/5/2012,24.68,0.18,60.66,0
6/6/2012,22.16,0.18,61.580002,0
6/7/2012,21.719999,0.18,63.18,0
6/8/2012,21.23,0.19,62.169998,0
6/11/2012,23.559999,0.18,63.349998,0
6/12/2012,22.09,0.19,62.099998,0
6/13/2012,24.27,0.18,62.380001,0
6/14/2012,21.68,0.18,62.119999,0
6/15/2012,21.110001,0.18,62.389999,0.143
6/18/2012,18.32,0.18,62.73,0
6/19/2012,18.379999,0.18,63.900002,0
6/20/2012,17.24,0.2,64.379997,0
6/21/2012,20.08,0.19,64.239998,0
6/22/2012,18.110001,0.19,62.900002,0
6/25/2012,20.379999,0.19,62.830002,0
6/26/2012,19.719999,0.21,62.34,0
6/27/2012,19.450001,0.21,62.759998,0
6/28/2012,19.709999,0.22,62.43,0
6/29/2012,17.08,0.21,63.400002,0
7/2/2012,16.799999,0.21,64.25,0
7/3/2012,16.66,0.21,64.389999,0
7/4/2012,16.66,0.21,64.389999,0
7/5/2012,17.5,0.19,64.830002,0
7/6/2012,17.1,0.2,64.629997,0
7/9/2012,17.98,0.2,64.050003,0
7/10/2012,18.719999,0.2,64.349998,0
7/11/2012,17.950001,0.2,63.290001,0
7/12/2012,18.33,0.2,62.52,0
7/13/2012,16.74,0.2,62.599998,0
7/16/2012,17.110001,0.18,63.240002,0
7/17/2012,16.48,0.18,63.599998,0
7/18/2012,16.16,0.18,63.41,0
7/19/2012,15.45,0.17,64.839996,0
7/20/2012,16.27,0.17,65.080002,0
7/23/2012,18.620001,0.17,62.990002,0
7/24/2012,20.469999,0.18,63.57,0
7/25/2012,19.34,0.17,62.470001,0
7/26/2012,17.530001,0.18,63.439999,0
7/27/2012,16.700001,0.17,63.830002,0
7/30/2012,18.030001,0.18,65.029999,0
7/31/2012,18.93,0.16,64.919998,0
8/1/2012,18.959999,0.17,65.260002,0
8/2/2012,17.57,0.17,64.120003,0
8/3/2012,15.64,0.16,65.419998,0
8/6/2012,15.95,0.16,65.940002,0
8/7/2012,15.99,0.19,66.379997,0
8/8/2012,15.32,0.19,66.480003,0
8/9/2012,15.28,0.2,66.610001,0
8/10/2012,14.74,0.18,66.580002,0
8/13/2012,13.7,0.19,66.839996,0
8/14/2012,14.85,0.19,67.269997,0
8/15/2012,14.63,0.19,67,0
8/16/2012,14.29,0.2,67.470001,0
8/17/2012,13.45,0.2,68.169998,0
8/20/2012,14.02,0.19,68.269997,0
8/21/2012,15.02,0.2,68.599998,0
8/22/2012,15.11,0.19,68,0
8/23/2012,15.96,0.19,68.120003,0
8/24/2012,15.18,0.19,67.709999,0
8/27/2012,16.35,0.18,68.580002,0
8/28/2012,16.49,0.18,68.339996,0
8/29/2012,17.059999,0.18,68.400002,0
8/30/2012,17.83,0.17,68.099998,0
8/31/2012,17.469999,0.16,68.199997,0
9/3/2012,17.469999,0.16,68.199997,0
9/4/2012,17.98,0.16,68.029999,0
9/5/2012,17.74,0.17,68.059998,0
9/6/2012,15.6,0.18,68.440002,0
9/7/2012,14.38,0.18,69.370003,0
9/10/2012,16.280001,0.18,69.25,0
9/11/2012,16.41,0.18,68.550003,0
9/12/2012,15.8,0.18,68.68,0
9/13/2012,14.05,0.17,68.690002,0
9/14/2012,14.51,0.18,69.809998,0
9/17/2012,14.59,0.18,70.220001,0
9/18/2012,14.18,0.18,70.029999,0
9/19/2012,13.88,0.18,70.260002,0
9/20/2012,14.07,0.18,70.059998,0
9/21/2012,13.98,0.18,70.480003,0.2
9/24/2012,14.15,0.18,69.57,0
9/25/2012,15.43,0.18,69.919998,0
9/26/2012,16.809999,0.17,68.669998,0
9/27/2012,14.84,0.16,68.370003,0
9/28/2012,15.73,0.17,68.910004,0
10/1/2012,16.32,0.17,68.900002,0
10/2/2012,15.71,0.16,68.769997,0
10/3/2012,15.43,0.16,68.860001,0
10/4/2012,14.55,0.18,69.220001,0
10/5/2012,14.33,0.18,69.699997,0
10/8/2012,15.11,0.18,68.580002,0
10/9/2012,16.370001,0.18,68.169998,0
10/10/2012,16.290001,0.18,67.239998,0
10/11/2012,15.59,0.18,67.419998,0
10/12/2012,16.139999,0.18,66.699997,0
10/15/2012,15.27,0.19,66.93,0
10/16/2012,15.22,0.18,67.269997,0
10/17/2012,15.07,0.18,67.769997,0
10/18/2012,15.03,0.18,67.860001,0
10/19/2012,17.059999,0.18,67.209999,0
10/22/2012,16.620001,0.19,65.650002,0
10/23/2012,18.83,0.18,65.480003,0
10/24/2012,18.33,0.18,65.760002,0
10/25/2012,18.120001,0.19,65.610001,0
10/26/2012,17.809999,0.19,65.160004,0
10/29/2012,17.809999,0.18,65.160004,0
10/30/2012,17.809999,0.18,65.160004,0
10/31/2012,18.6,0.18,65.269997,0
11/1/2012,16.690001,0.18,65.360001,0
11/2/2012,17.59,0.19,66.169998,0
11/5/2012,18.42,0.19,65.18,0
11/6/2012,17.58,0.19,65.709999,0
11/7/2012,19.08,0.18,65.019997,0
11/8/2012,18.49,0.2,64.349998,0
11/9/2012,18.610001,0.18,63.200001,0
11/12/2012,16.68,0.18,63.799999,0
11/13/2012,16.65,0.18,62.93,0
11/14/2012,17.92,0.18,63.290001,0
11/15/2012,17.99,0.17,62.279999,0
11/16/2012,16.41,0.16,62.080002,0
11/19/2012,15.24,0.16,62.98,0
11/20/2012,15.08,0.16,63.759998,0
11/21/2012,15.31,0.17,63.869999,0
11/22/2012,15.31,0.17,63.869999,0
11/23/2012,15.14,0.19,64.290001,0
11/26/2012,15.5,0.17,64.739998,0
11/27/2012,15.92,0.18,65.169998,0
11/28/2012,15.51,0.18,64.650002,0
11/29/2012,15.06,0.18,65.870003,0
11/30/2012,15.87,0.18,65.919998,0
12/3/2012,16.639999,0.18,66.309998,0
12/4/2012,17.120001,0.18,65.699997,0
12/5/2012,16.459999,0.18,65.529999,0
12/6/2012,16.58,0.18,64.699997,0
12/7/2012,15.9,0.18,65.639999,0
12/10/2012,16.049999,0.18,64.75,0
12/11/2012,15.57,0.16,65.57,0
12/12/2012,15.95,0.14,66.32,0
12/13/2012,16.559999,0.14,65.699997,0
12/14/2012,17,0.13,64.870003,0
12/17/2012,16.34,0.13,64.75,0
12/18/2012,15.57,0.16,65.879997,0
12/19/2012,17.360001,0.15,66.739998,0
12/20/2012,17.67,0.15,66.379997,0
12/21/2012,17.84,0.15,64.879997,0.367
12/24/2012,17.84,0.16,65.029999,0
12/25/2012,17.84,0.16,65.029999,0
12/26/2012,19.48,0.16,65.120003,0
12/27/2012,19.469999,0.15,64.559998,0
12/28/2012,22.719999,0.15,63.91,0
12/31/2012,18.02,0.16,63.709999,0
1/1/2013,18.02,0.16,63.709999,0
1/2/2013,14.68,0.15,66.730003,0
1/3/2013,14.56,0.15,67.199997,0
1/4/2013,13.83,0.15,66.879997,0
1/7/2013,13.79,0.15,66.459999,0
1/8/2013,13.62,0.14,66.639999,0
1/9/2013,13.81,0.13,66.620003,0
1/10/2013,13.49,0.14,67.230003,0
1/11/2013,13.36,0.14,67.139999,0
1/14/2013,13.52,0.14,66.919998,0
1/15/2013,13.55,0.14,66.629997,0
1/16/2013,13.42,0.14,66.720001,0
1/17/2013,13.57,0.14,67.169998,0
1/18/2013,12.46,0.14,67.019997,0
1/21/2013,12.46,0.14,67.019997,0
1/22/2013,12.43,0.14,67.139999,0
1/23/2013,12.46,0.15,67.559998,0
1/24/2013,12.69,0.15,66.660004,0
1/25/2013,12.89,0.15,66.870003,0
1/28/2013,13.57,0.16,67.010002,0
1/29/2013,13.31,0.15,67.07,0
1/30/2013,14.32,0.15,67.279999,0
1/31/2013,14.28,0.15,66.989998,0
2/1/2013,12.9,0.15,67.339996,0
2/4/2013,14.67,0.15,67.269997,0
2/5/2013,13.72,0.15,66.769997,0
2/6/2013,13.41,0.15,67.239998,0
2/7/2013,13.5,0.15,67.32,0
2/8/2013,13.02,0.14,67.639999,0
2/11/2013,12.94,0.15,68.029999,0
2/12/2013,12.64,0.14,67.919998,0
2/13/2013,12.98,0.15,67.93,0
2/14/2013,12.66,0.16,67.660004,0
2/15/2013,12.46,0.17,67.940002,0
2/18/2013,12.46,0.17,67.940002,0
2/19/2013,12.31,0.17,67.879997,0
2/20/2013,14.68,0.17,68.220001,0
2/21/2013,15.22,0.16,66.940002,0
2/22/2013,14.17,0.16,66.849998,0
2/25/2013,18.99,0.16,67.57,0
2/26/2013,16.870001,0.17,66.400002,0
2/27/2013,14.73,0.17,66.559998,0
2/28/2013,15.51,0.17,67.25,0
3/1/2013,15.36,0.16,66.870003,0
3/4/2013,14.01,0.16,67.160004,0
3/5/2013,13.48,0.15,68.080002,0
3/6/2013,13.53,0.15,68.889999,0
3/7/2013,13.06,0.15,68.589996,0
3/8/2013,12.59,0.15,68.919998,0
3/11/2013,11.56,0.15,68.68,0
3/12/2013,12.27,0.15,68.769997,0
3/13/2013,11.83,0.15,68.809998,0
3/14/2013,11.3,0.15,68.870003,0
3/15/2013,11.3,0.14,68.75,0.159
3/18/2013,13.36,0.15,67.879997,0
3/19/2013,14.39,0.15,68.57,0
3/20/2013,12.67,0.15,68.709999,0
3/21/2013,13.99,0.14,68.080002,0
3/22/2013,13.57,0.14,68.209999,0
3/25/2013,13.74,0.14,68.809998,0
3/26/2013,12.77,0.14,68.599998,0
3/27/2013,13.15,0.14,68.239998,0
3/28/2013,12.7,0.14,68.800003,0
3/29/2013,12.7,0.14,68.800003,0
4/1/2013,13.58,0.14,69.019997,0
4/2/2013,12.78,0.14,68.830002,0
4/3/2013,14.21,0.13,69.080002,0
4/4/2013,13.89,0.13,68.379997,0
4/5/2013,13.92,0.13,67.349998,0
4/8/2013,13.19,0.13,67.889999,0
4/9/2013,12.84,0.13,68.400002,0
4/10/2013,12.36,0.12,68.919998,0
4/11/2013,12.24,0.12,69.849998,0
4/12/2013,12.06,0.11,69.82,0
4/15/2013,17.27,0.12,69.68,0
4/16/2013,13.96,0.13,68.949997,0
4/17/2013,16.51,0.13,68.870003,0
4/18/2013,17.559999,0.12,68.290001,0
4/19/2013,14.97,0.12,67.300003,0
4/22/2013,14.39,0.12,68.330002,0
4/23/2013,13.48,0.12,69.18,0
4/24/2013,13.61,0.13,69.279999,0
4/25/2013,13.62,0.12,69.599998,0
4/26/2013,13.61,0.12,69.620003,0
4/29/2013,13.71,0.12,69.790001,0
4/30/2013,13.52,0.11,70.300003,0
5/1/2013,14.49,0.11,70.739998,0
5/2/2013,13.59,0.11,70.510002,0
5/3/2013,12.85,0.11,71.970001,0
5/6/2013,12.66,0.11,72.25,0
5/7/2013,12.83,0.1,72.519997,0
5/8/2013,12.66,0.11,72.32,0
5/9/2013,13.13,0.11,72.57,0
5/10/2013,12.59,0.11,72.760002,0
5/13/2013,12.55,0.13,72.93,0
5/14/2013,12.77,0.12,73.160004,0
5/15/2013,12.81,0.12,73.379997,0
5/16/2013,13.07,0.12,73.730003,0
5/17/2013,12.45,0.12,73.970001,0
5/20/2013,13.02,0.12,74.160004,0
5/21/2013,13.37,0.12,74.150002,0
5/22/2013,13.82,0.11,74.360001,0
5/23/2013,14.07,0.12,72.970001,0
5/24/2013,13.99,0.12,72.959999,0
5/27/2013,13.99,0.12,72.959999,0
5/28/2013,14.48,0.13,74.269997,0
5/29/2013,14.83,0.14,73.599998,0
5/30/2013,14.53,0.13,73.57,0
5/31/2013,16.299999,0.14,73.650002,0
6/3/2013,16.280001,0.14,73.260002,0
6/4/2013,16.27,0.14,73.529999,0
6/5/2013,17.5,0.14,72.760002,0
6/6/2013,16.629999,0.14,72.150002,0
6/7/2013,15.14,0.14,72.699997,0
6/10/2013,15.44,0.14,73.529999,0
6/11/2013,17.07,0.14,72.690002,0
6/12/2013,18.59,0.14,73.110001,0
6/13/2013,16.41,0.14,71.75,0
6/14/2013,17.15,0.13,72.760002,0
6/17/2013,16.799999,0.13,72.849998,0
6/18/2013,16.610001,0.13,73.080002,0
6/19/2013,16.639999,0.13,73.599998,0
6/20/2013,20.49,0.14,71.919998,0
6/21/2013,18.9,0.13,70.779999,0.224
6/24/2013,20.110001,0.16,69.849998,0
6/25/2013,18.469999,0.17,70.400002,0
6/26/2013,17.209999,0.16,70.839996,0
6/27/2013,16.860001,0.15,71.239998,0
6/28/2013,16.860001,0.15,70.949997,0
7/1/2013,16.370001,0.15,71.75,0
7/2/2013,16.440001,0.14,71.68,0
7/3/2013,16.200001,0.14,71.480003,0
7/4/2013,16.200001,0.14,71.480003,0
7/5/2013,14.89,0.15,72.440002,0
7/8/2013,14.78,0.14,72.959999,0
7/9/2013,14.35,0.14,72.989998,0
7/10/2013,14.21,0.13,73.019997,0
7/11/2013,14.01,0.13,74.300003,0
7/12/2013,13.84,0.12,75.019997,0
7/15/2013,13.79,0.11,75.379997,0
7/16/2013,14.42,0.1,75.529999,0
7/17/2013,13.78,0.11,75.599998,0
7/18/2013,13.77,0.11,75.550003,0
7/19/2013,12.54,0.11,74.720001,0
7/22/2013,12.29,0.1,74.870003,0
7/23/2013,12.66,0.12,74.949997,0
7/24/2013,13.18,0.12,74.989998,0
7/25/2013,12.97,0.12,74.849998,0
7/26/2013,12.72,0.11,74.669998,0
7/29/2013,13.39,0.11,75.220001,0
7/30/2013,13.39,0.11,75.5,0
7/31/2013,13.45,0.11,75.779999,0
8/1/2013,12.94,0.13,76.290001,0
8/2/2013,11.98,0.11,76.550003,0
8/5/2013,11.84,0.12,76.93,0
8/6/2013,12.72,0.12,76.919998,0
8/7/2013,12.98,0.12,76.339996,0
8/8/2013,12.73,0.12,76.839996,0
8/9/2013,13.41,0.11,76.669998,0
8/12/2013,12.81,0.12,76.199997,0
8/13/2013,12.31,0.12,76.769997,0
8/14/2013,13.04,0.12,77.07,0
8/15/2013,14.73,0.13,75.949997,0
8/16/2013,14.37,0.13,75.519997,0
8/19/2013,15.1,0.13,75.489998,0
8/20/2013,14.91,0.13,75.489998,0
8/21/2013,15.94,0.14,75.440002,0
8/22/2013,14.76,0.14,75.75,0
8/23/2013,13.98,0.14,76.699997,0
8/26/2013,14.99,0.13,76.730003,0
8/27/2013,16.77,0.12,75.800003,0
8/28/2013,16.49,0.14,75.050003,0
8/29/2013,16.809999,0.14,75.410004,0
8/30/2013,17.01,0.13,76.040001,0
9/2/2013,17.01,0.13,76.040001,0
9/3/2013,16.610001,0.14,76.089996,0
9/4/2013,15.88,0.14,76.160004,0
9/5/2013,15.77,0.16,76.760002,0
9/6/2013,15.85,0.14,77.099998,0
9/9/2013,15.63,0.12,77.260002,0
9/10/2013,14.53,0.13,78.279999,0
9/11/2013,13.82,0.12,77.690002,0
9/12/2013,14.29,0.13,78.080002,0
9/13/2013,14.16,0.13,78.089996,0
9/16/2013,14.38,0.13,78.720001,0
9/17/2013,14.53,0.12,78.019997,0
9/18/2013,13.59,0.11,78.489998,0
9/19/2013,13.16,0.1,79.559998,0
9/20/2013,13.12,0.11,79.449997,0.238
9/23/2013,14.31,0.1,79.32,0
9/24/2013,14.08,0.1,79,0
9/25/2013,14.01,0.1,78.889999,0
9/26/2013,14.06,0.09,78.879997,0
9/27/2013,15.46,0.1,78.709999,0
9/30/2013,16.6,0.1,78.25,0
10/1/2013,15.54,0.1,78.889999,0
10/2/2013,16.6,0.11,79.139999,0
10/3/2013,17.67,0.11,79.550003,0
10/4/2013,16.74,0.11,78.720001,0
10/7/2013,19.41,0.12,78.699997,0
10/8/2013,20.34,0.15,78.739998,0
10/9/2013,19.6,0.15,77.400002,0
10/10/2013,16.48,0.14,77.809998,0
10/11/2013,15.72,0.14,78.410004,0
10/14/2013,16.07,0.14,78.739998,0
10/15/2013,18.66,0.16,79.730003,0
10/16/2013,14.71,0.15,79.849998,0
10/17/2013,13.48,0.13,80.019997,0
10/18/2013,13.04,0.12,81.580002,0
10/21/2013,13.16,0.11,82.339996,0
10/22/2013,13.33,0.1,82.650002,0
10/23/2013,13.42,0.11,82.050003,0
10/24/2013,13.2,0.12,82,0
10/25/2013,13.09,0.11,83.080002,0
10/28/2013,13.31,0.11,82.910004,0
10/29/2013,13.41,0.11,83.199997,0
10/30/2013,13.65,0.11,83.349998,0
10/31/2013,13.75,0.1,82.769997,0
11/1/2013,13.28,0.1,83.07,0
11/4/2013,12.93,0.09,83.059998,0
11/5/2013,13.27,0.1,82.610001,0
11/6/2013,12.67,0.11,83.370003,0
11/7/2013,13.91,0.11,83.010002,0
11/8/2013,12.9,0.12,81.739998,0
11/11/2013,12.53,0.12,82.419998,0
11/12/2013,12.82,0.13,82.160004,0
11/13/2013,12.52,0.13,82,0
11/14/2013,12.37,0.13,83.32,0
11/15/2013,12.19,0.13,83.82,0
11/18/2013,13.1,0.13,83.940002,0
11/19/2013,13.39,0.14,83.089996,0
11/20/2013,13.4,0.12,83.120003,0
11/21/2013,12.66,0.12,83.050003,0
11/22/2013,12.26,0.12,83.68,0
11/25/2013,12.79,0.14,84.290001,0
11/26/2013,12.81,0.13,84.209999,0
11/27/2013,12.98,0.13,84.800003,0
11/28/2013,12.98,0.13,84.800003,0
11/29/2013,13.7,0.13,85.559998,0
12/2/2013,14.23,0.13,85.830002,0
12/3/2013,14.55,0.13,85.419998,0
12/4/2013,14.7,0.14,85.050003,0
12/5/2013,15.08,0.13,85.559998,0
12/6/2013,13.79,0.13,86.099998,0
12/9/2013,13.49,0.13,86.349998,0
12/10/2013,13.91,0.14,86.209999,0
12/11/2013,15.42,0.13,86.279999,0
12/12/2013,15.54,0.14,85.209999,0
12/13/2013,15.76,0.14,85.360001,0
12/16/2013,16.030001,0.13,85.269997,0
12/17/2013,16.209999,0.14,85.32,0
12/18/2013,13.8,0.13,85.25,0
12/19/2013,14.15,0.13,86,0
12/20/2013,13.79,0.13,85.790001,0.272
12/23/2013,13.04,0.14,87.209999,0
12/24/2013,12.48,0.14,87.43,0
12/25/2013,12.48,0.14,87.43,0
12/26/2013,12.33,0.13,87.610001,0
12/27/2013,12.46,0.12,87.849998,0
12/30/2013,13.56,0.13,87.389999,0
12/31/2013,13.72,0.13,87.550003,0
1/1/2014,13.72,0.13,87.550003,0
1/2/2014,14.23,0.13,87.550003,0
1/3/2014,13.76,0.13,87.269997,0
1/6/2014,13.55,0.12,86.660004,0
1/7/2014,12.92,0.13,86.720001,0
1/8/2014,12.87,0.13,87.139999,0
1/9/2014,12.89,0.13,87.629997,0
1/10/2014,12.14,0.12,87.230003,0
1/13/2014,13.28,0.11,87.18,0
1/14/2014,12.28,0.11,86.300003,0
1/15/2014,12.28,0.13,88.029999,0
1/16/2014,12.53,0.11,88.300003,0
1/17/2014,12.44,0.11,88.110001,0
1/20/2014,12.44,0.11,88.110001,0
1/21/2014,12.87,0.12,88.440002,0
1/22/2014,12.84,0.11,88.779999,0
1/23/2014,13.77,0.11,88.510002,0
1/24/2014,18.139999,0.11,88.050003,0
1/27/2014,17.42,0.11,86.739998,0
1/28/2014,15.8,0.11,85.5,0
1/29/2014,17.35,0.11,85.110001,0
1/30/2014,17.290001,0.1,85.970001,0
1/31/2014,18.41,0.1,85.540001,0
2/3/2014,21.440001,0.11,86.110001,0
2/4/2014,19.110001,0.12,84.720001,0
2/5/2014,19.950001,0.12,84.629997,0
2/6/2014,17.23,0.13,84.940002,0
2/7/2014,15.29,0.12,86.25,0
2/10/2014,15.26,0.12,87.269997,0
2/11/2014,14.51,0.12,87.989998,0
2/12/2014,14.3,0.12,88.980003,0
2/13/2014,14.14,0.12,88.32,0
2/14/2014,13.57,0.11,89.599998,0
2/17/2014,13.57,0.11,89.599998,0
2/18/2014,13.87,0.12,89.959999,0
2/19/2014,15.5,0.11,90.080002,0
2/20/2014,14.79,0.12,89.690002,0
2/21/2014,14.68,0.12,90.339996,0
2/24/2014,14.23,0.11,90.139999,0
2/25/2014,13.67,0.11,90.540001,0
2/26/2014,14.35,0.11,90.550003,0
2/27/2014,14.04,0.11,89.870003,0.373
2/28/2014,14,0.12,90.419998,0
3/3/2014,16,0.12,89.489998,0
3/4/2014,14.1,0.12,90.650002,0
3/5/2014,13.89,0.13,90.959999,0
3/6/2014,14.21,0.12,91.269997,0
3/7/2014,14.11,0.13,91.269997,0
3/10/2014,14.2,0.12,90.480003,0
3/11/2014,14.8,0.13,90.830002,0
3/12/2014,14.47,0.12,89.809998,0
3/13/2014,16.219999,0.12,90.900002,0
3/14/2014,17.82,0.12,88.989998,0
3/17/2014,15.64,0.13,89.239998,0
3/18/2014,14.52,0.13,89.559998,0
3/19/2014,15.12,0.15,90.559998,0
3/20/2014,14.52,0.14,89.760002,0
3/21/2014,15,0.14,90.599998,0.206
3/24/2014,15.09,0.14,89.32,0
3/25/2014,14.02,0.13,88.68,0
3/26/2014,14.93,0.12,88.949997,0
3/27/2014,14.62,0.12,87.25,0
3/28/2014,14.41,0.13,87.160004,0
3/31/2014,13.88,0.13,87.730003,0
4/1/2014,13.1,0.13,88.099998,0
4/2/2014,13.09,0.12,89.589996,0
4/3/2014,13.37,0.11,89.529999,0
4/4/2014,13.96,0.11,89.32,0
4/7/2014,15.57,0.11,85.830002,0
4/8/2014,14.89,0.11,85.650002,0
4/9/2014,13.82,0.1,86.660004,0
4/10/2014,15.89,0.09,87.879997,0
4/11/2014,17.030001,0.09,84.339996,0
4/14/2014,16.110001,0.1,84.849998,0
4/15/2014,15.61,0.11,85.080002,0
4/16/2014,14.18,0.11,85.790001,0
4/17/2014,13.36,0.11,85.849998,0
4/18/2014,13.36,0.11,85.849998,0
4/21/2014,13.25,0.11,86.400002,0
4/22/2014,13.19,0.11,87.139999,0
4/23/2014,13.27,0.11,87.529999,0
4/24/2014,13.32,0.1,88.190002,0
4/25/2014,14.06,0.11,87.07,0
4/28/2014,13.97,0.1,86.599998,0
4/29/2014,13.71,0.11,86.730003,0
4/30/2014,13.41,0.11,86.760002,0
5/1/2014,13.25,0.1,87.529999,0
5/2/2014,12.91,0.1,87.949997,0
5/5/2014,13.29,0.11,86.970001,0
5/6/2014,13.8,0.1,87.809998,0
5/7/2014,13.4,0.1,86.989998,0
5/8/2014,13.43,0.1,86.25,0
5/9/2014,12.92,0.1,86.43,0
5/12/2014,12.23,0.09,87.32,0
5/13/2014,12.13,0.1,88.309998,0
5/14/2014,12.17,0.1,88.019997,0
5/15/2014,13.17,0.09,87.809998,0
5/16/2014,12.44,0.09,87.239998,0
5/19/2014,12.42,0.09,87.449997,0
5/20/2014,12.96,0.09,88.279999,0
5/21/2014,11.91,0.09,88.160004,0
5/22/2014,12.03,0.09,88.940002,0
5/23/2014,11.36,0.1,89.32,0
5/26/2014,11.36,0.1,89.32,0
5/27/2014,11.51,0.09,90.279999,0
5/28/2014,11.68,0.1,90.970001,0
5/29/2014,11.57,0.1,91.040001,0
5/30/2014,11.4,0.1,91.32,0
6/2/2014,11.58,0.1,91.419998,0
6/3/2014,11.87,0.1,90.919998,0
6/4/2014,12.08,0.1,90.949997,0
6/5/2014,11.68,0.1,91.599998,0
6/6/2014,10.73,0.11,92.629997,0
6/9/2014,11.15,0.11,92.839996,0
6/10/2014,10.99,0.11,92.669998,0
6/11/2014,11.6,0.11,92.589996,0
6/12/2014,12.56,0.1,92.690002,0
6/13/2014,12.18,0.11,92.449997,0
6/16/2014,12.65,0.11,92.160004,0
6/17/2014,12.06,0.11,92.330002,0
6/18/2014,10.61,0.1,92.540001,0
6/19/2014,10.62,0.09,93.110001,0
6/20/2014,10.85,0.09,92.699997,0.249
6/23/2014,10.98,0.1,92.760002,0
6/24/2014,12.13,0.12,92.779999,0
6/25/2014,11.59,0.11,92.489998,0
6/26/2014,11.63,0.11,93.349998,0
6/27/2014,11.26,0.1,93.220001,0
6/30/2014,11.57,0.11,93.730003,0
7/1/2014,11.15,0.11,94.239998,0
7/2/2014,10.82,0.12,95,0
7/3/2014,10.32,0.11,95.410004,0
7/4/2014,10.32,0.11,95.410004,0
7/7/2014,11.33,0.12,95.589996,0
7/8/2014,11.98,0.11,95.230003,0
7/9/2014,11.65,0.11,94.510002,0
7/10/2014,12.59,0.1,93.739998,0
7/11/2014,12.08,0.11,94.900002,0
7/14/2014,11.82,0.11,95.699997,0
7/15/2014,11.96,0.11,95.989998,0
7/16/2014,11,0.11,96.199997,0
7/17/2014,14.54,0.1,95.629997,0
7/18/2014,12.06,0.1,95.110001,0
7/21/2014,12.81,0.11,95.919998,0
7/22/2014,12.24,0.11,96.449997,0
7/23/2014,11.52,0.11,96.949997,0
7/24/2014,11.84,0.11,97.400002,0
7/25/2014,12.69,0.11,96.620003,0
7/28/2014,12.56,0.11,96.839996,0
7/29/2014,13.28,0.12,96.980003,0
7/30/2014,13.33,0.13,97.139999,0
7/31/2014,16.950001,0.12,96.18,0
8/1/2014,17.030001,0.13,94.82,0
8/4/2014,15.12,0.12,94.870003,0
8/5/2014,16.870001,0.12,94.940002,0
8/6/2014,16.370001,0.11,94,0
8/7/2014,16.66,0.11,94.959999,0
8/8/2014,15.77,0.1,94.370003,0
8/11/2014,14.23,0.1,95.269997,0
8/12/2014,14.13,0.1,95.360001,0
8/13/2014,12.9,0.1,95.809998,0
8/14/2014,12.42,0.1,96.559998,0
8/15/2014,13.15,0.09,97.489998,0
8/18/2014,12.32,0.1,97.910004,0
8/19/2014,12.21,0.11,98.379997,0
8/20/2014,11.78,0.12,98.620003,0
8/21/2014,11.76,0.1,98.75,0
8/22/2014,11.47,0.1,98.940002,0
8/25/2014,11.7,0.11,99.519997,0
8/26/2014,11.63,0.12,99.550003,0
8/27/2014,11.78,0.11,99.529999,0
8/28/2014,12.05,0.11,99.18,0
8/29/2014,12.09,0.09,99.629997,0
9/1/2014,12.09,0.09,99.629997,0
9/2/2014,12.25,0.1,100.019997,0
9/3/2014,12.36,0.11,100.339996,0
9/4/2014,12.64,0.1,99.709999,0
9/5/2014,12.09,0.1,99.540001,0
9/8/2014,12.66,0.1,99.919998,0
9/9/2014,13.5,0.11,100.089996,0
9/10/2014,12.88,0.11,99.379997,0
9/11/2014,12.8,0.11,99.639999,0
9/12/2014,13.31,0.11,99.900002,0
9/15/2014,14.12,0.11,99.589996,0
9/16/2014,12.73,0.13,98.150002,0
9/17/2014,12.65,0.12,99.360001,0
9/18/2014,12.03,0.12,99.839996,0
9/19/2014,12.11,0.11,100.459999,0.238
9/22/2014,13.69,0.1,99.739998,0
9/23/2014,14.93,0.1,98.650002,0
9/24/2014,13.27,0.11,98.879997,0
