Date,Sigma,rate
12/21/2010,16.49,0.3
12/22/2010,15.45,0.3
12/23/2010,16.469999,0.3
12/24/2010,null,#N/A
12/27/2010,17.67,0.32
12/28/2010,17.52,0.31
12/29/2010,17.280001,0.3
12/30/2010,17.52,0.29
12/31/2010,17.75,0.29
1/3/2011,17.610001,0.29
1/4/2011,17.379999,0.28
1/5/2011,17.02,0.31
1/6/2011,17.4,0.3
1/7/2011,17.139999,0.29
1/10/2011,17.540001,0.29
1/11/2011,16.889999,0.28
1/12/2011,16.24,0.26
1/13/2011,16.389999,0.26
1/14/2011,15.46,0.27
1/17/2011,null,#N/A
1/18/2011,15.87,0.26
1/19/2011,17.309999,0.27
1/20/2011,17.99,0.27
1/21/2011,18.469999,0.27
1/24/2011,17.65,0.28
1/25/2011,17.59,0.27
1/26/2011,16.639999,0.27
1/27/2011,16.15,0.25
1/28/2011,20.040001,0.24
1/31/2011,19.530001,0.26
2/1/2011,17.629999,0.27
2/2/2011,17.299999,0.28
2/3/2011,16.690001,0.29
2/4/2011,15.93,0.31
2/7/2011,16.280001,0.31
2/8/2011,15.81,0.31
2/9/2011,15.87,0.3
2/10/2011,16.09,0.3
2/11/2011,15.69,0.3
2/14/2011,15.95,0.3
2/15/2011,16.370001,0.3
2/16/2011,16.719999,0.29
2/17/2011,16.59,0.27
2/18/2011,16.43,0.28
2/21/2011,null,#N/A
2/22/2011,20.799999,0.28
2/23/2011,22.129999,0.27
2/24/2011,21.32,0.26
2/25/2011,19.219999,0.27
2/28/2011,18.35,0.25
3/1/2011,21.01,0.25
3/2/2011,20.700001,0.26
3/3/2011,18.6,0.29
3/4/2011,19.059999,0.26
3/7/2011,20.66,0.25
3/8/2011,19.82,0.26
3/9/2011,20.219999,0.26
3/10/2011,21.879999,0.25
3/11/2011,20.08,0.24
3/14/2011,21.129999,0.22
3/15/2011,24.32,0.23
3/16/2011,29.4,0.21
3/17/2011,26.370001,0.24
3/18/2011,24.440001,0.23
3/21/2011,20.610001,0.25
3/22/2011,20.209999,0.25
3/23/2011,19.17,0.24
3/24/2011,18,0.26
3/25/2011,17.91,0.3
3/28/2011,19.440001,0.3
3/29/2011,18.16,0.31
3/30/2011,17.709999,0.3
3/31/2011,17.74,0.3
4/1/2011,17.4,0.27
4/4/2011,17.5,0.24
4/5/2011,17.25,0.3
4/6/2011,16.9,0.29
4/7/2011,17.110001,0.27
4/8/2011,17.870001,0.27
4/11/2011,16.59,0.26
4/12/2011,17.09,0.24
4/13/2011,16.92,0.23
4/14/2011,16.27,0.25
4/15/2011,15.32,0.24
4/18/2011,16.959999,0.24
4/19/2011,15.83,0.24
4/20/2011,15.07,0.24
4/21/2011,14.69,0.23
4/22/2011,null,#N/A
4/25/2011,15.77,0.23
4/26/2011,15.62,0.22
4/27/2011,15.35,0.22
4/28/2011,14.62,0.23
4/29/2011,14.75,0.22
5/2/2011,15.99,0.22
5/3/2011,16.700001,0.2
5/4/2011,17.08,0.19
5/5/2011,18.200001,0.2
5/6/2011,18.4,0.18
5/9/2011,17.16,0.17
5/10/2011,15.91,0.19
5/11/2011,16.950001,0.18
5/12/2011,16.030001,0.18
5/13/2011,17.07,0.19
5/16/2011,18.24,0.18
5/17/2011,17.549999,0.19
5/18/2011,16.23,0.19
5/19/2011,15.52,0.19
5/20/2011,17.43,0.18
5/23/2011,18.27,0.2
5/24/2011,17.82,0.2
5/25/2011,17.07,0.18
5/26/2011,16.09,0.18
5/27/2011,15.98,0.18
5/30/2011,null,#N/A
5/31/2011,15.45,0.18
6/1/2011,18.299999,0.18
6/2/2011,18.09,0.19
6/3/2011,17.950001,0.18
6/6/2011,18.49,0.18
6/7/2011,18.07,0.18
6/8/2011,18.790001,0.18
6/9/2011,17.77,0.19
6/10/2011,18.860001,0.19
6/13/2011,19.610001,0.18
6/14/2011,18.26,0.19
6/15/2011,21.32,0.19
6/16/2011,22.73,0.18
6/17/2011,21.85,0.17
6/20/2011,19.99,0.18
6/21/2011,18.860001,0.18
6/22/2011,18.52,0.16
6/23/2011,19.290001,0.15
6/24/2011,21.1,0.16
6/27/2011,20.559999,0.18
6/28/2011,19.17,0.21
6/29/2011,17.27,0.19
6/30/2011,16.52,0.19
7/1/2011,15.87,0.2
7/4/2011,null,#N/A
7/5/2011,16.059999,0.19
7/6/2011,16.34,0.19
7/7/2011,15.95,0.2
7/8/2011,15.95,0.17
7/11/2011,18.389999,0.17
7/12/2011,19.870001,0.18
7/13/2011,19.91,0.16
7/14/2011,20.799999,0.15
7/15/2011,19.530001,0.15
7/18/2011,20.950001,0.15
7/19/2011,19.209999,0.17
7/20/2011,19.09,0.19
7/21/2011,17.559999,0.2
7/22/2011,17.52,0.2
7/25/2011,19.35,0.2
7/26/2011,20.23,0.21
7/27/2011,22.98,0.21
7/28/2011,23.74,0.21
7/29/2011,25.25,0.2
8/1/2011,23.66,0.22
8/2/2011,24.790001,0.17
8/3/2011,23.379999,0.16
8/4/2011,31.66,0.12
8/5/2011,32,0.11
8/8/2011,48,0.12
8/9/2011,35.060001,0.11
8/10/2011,42.990002,0.09
8/11/2011,39,0.1
8/12/2011,36.360001,0.11
8/15/2011,31.870001,0.12
8/16/2011,32.849998,0.12
8/17/2011,31.58,0.12
8/18/2011,42.669998,0.1
8/19/2011,43.049999,0.1
8/22/2011,42.439999,0.09
8/23/2011,36.27,0.1
8/24/2011,35.900002,0.11
8/25/2011,39.759998,0.1
8/26/2011,35.59,0.09
8/29/2011,32.279999,0.09
8/30/2011,32.889999,0.09
8/31/2011,31.620001,0.1
9/1/2011,31.82,0.1
9/2/2011,33.919998,0.1
9/5/2011,null,#N/A
9/6/2011,37,0.13
9/7/2011,33.380001,0.11
9/8/2011,34.32,0.12
9/9/2011,38.52,0.11
9/12/2011,38.59,0.11
9/13/2011,36.91,0.1
9/14/2011,34.599998,0.09
9/15/2011,31.969999,0.1
9/16/2011,30.98,0.09
9/19/2011,32.73,0.08
9/20/2011,32.860001,0.09
9/21/2011,37.32,0.11
9/22/2011,41.349998,0.1
9/23/2011,41.25,0.1
9/26/2011,39.02,0.1
9/27/2011,37.709999,0.1
9/28/2011,41.080002,0.12
9/29/2011,38.84,0.11
9/30/2011,42.959999,0.13
10/3/2011,45.450001,0.12
10/4/2011,40.82,0.11
10/5/2011,37.810001,0.1
10/6/2011,36.27,0.09
10/7/2011,36.200001,0.11
10/10/2011,33.02,#N/A
10/11/2011,32.860001,0.12
10/12/2011,31.26,0.09
10/13/2011,30.700001,0.11
10/14/2011,28.24,0.11
10/17/2011,33.389999,0.12
10/18/2011,31.559999,0.12
10/19/2011,34.439999,0.11
10/20/2011,34.779999,0.12
10/21/2011,31.32,0.12
10/24/2011,29.26,0.11
10/25/2011,32.220001,0.11
10/26/2011,29.860001,0.13
10/27/2011,25.459999,0.14
10/28/2011,24.530001,0.13
10/31/2011,29.959999,0.12
11/1/2011,34.77,0.13
11/2/2011,32.740002,0.11
11/3/2011,30.5,0.11
11/4/2011,30.16,0.11
11/7/2011,29.85,0.09
11/8/2011,27.48,0.1
11/9/2011,36.16,0.1
11/10/2011,32.810001,0.1
11/11/2011,30.040001,#N/A
11/14/2011,31.129999,0.09
11/15/2011,31.219999,0.11
11/16/2011,33.509998,0.11
11/17/2011,34.509998,0.1
11/18/2011,32,0.12
11/21/2011,32.91,0.11
11/22/2011,31.969999,0.11
11/23/2011,33.98,0.12
11/24/2011,null,#N/A
11/25/2011,34.470001,0.13
11/28/2011,32.130001,0.13
11/29/2011,30.639999,0.14
11/30/2011,27.799999,0.12
12/1/2011,27.41,0.12
12/2/2011,27.52,0.12
12/5/2011,27.84,0.11
12/6/2011,28.129999,0.11
12/7/2011,28.67,0.11
12/8/2011,30.59,0.1
12/9/2011,26.379999,0.11
12/12/2011,25.67,0.1
12/13/2011,25.41,0.11
12/14/2011,26.040001,0.12
12/15/2011,25.110001,0.12
12/16/2011,24.290001,0.11
12/19/2011,24.92,0.11
12/20/2011,23.219999,0.12
12/21/2011,21.43,0.13
12/22/2011,21.16,0.12
12/23/2011,20.73,0.12
12/26/2011,null,#N/A
12/27/2011,21.91,0.12
12/28/2011,23.52,0.12
12/29/2011,22.65,0.12
12/30/2011,23.4,0.12
1/2/2012,null,#N/A
1/3/2012,22.969999,0.12
1/4/2012,22.219999,0.12
1/5/2012,21.48,0.11
1/6/2012,20.629999,0.12
1/9/2012,21.07,0.11
1/10/2012,20.690001,0.11
1/11/2012,21.049999,0.11
1/12/2012,20.469999,0.11
1/13/2012,20.91,0.1
1/16/2012,null,#N/A
1/17/2012,22.200001,0.11
1/18/2012,20.889999,0.11
1/19/2012,19.870001,0.11
1/20/2012,18.280001,0.11
1/23/2012,18.67,0.12
1/24/2012,18.91,0.12
1/25/2012,18.309999,0.12
1/26/2012,18.57,0.12
1/27/2012,18.530001,0.12
1/30/2012,19.4,0.12
1/31/2012,19.440001,0.13
2/1/2012,18.549999,0.13
2/2/2012,17.98,0.14
2/3/2012,17.1,0.14
2/6/2012,17.76,0.14
2/7/2012,17.65,0.14
2/8/2012,18.16,0.15
2/9/2012,18.629999,0.15
2/10/2012,20.790001,0.15
2/13/2012,19.040001,0.15
2/14/2012,19.540001,0.18
2/15/2012,21.139999,0.18
2/16/2012,19.219999,0.17
2/17/2012,17.780001,0.18
2/20/2012,null,#N/A
2/21/2012,18.190001,0.17
2/22/2012,18.190001,0.17
2/23/2012,16.799999,0.17
2/24/2012,17.309999,0.18
2/27/2012,18.190001,0.17
2/28/2012,17.959999,0.18
2/29/2012,18.43,0.18
3/1/2012,17.26,0.18
3/2/2012,17.290001,0.17
3/5/2012,18.049999,0.17
3/6/2012,20.870001,0.17
3/7/2012,19.07,0.18
3/8/2012,17.950001,0.18
3/9/2012,17.110001,0.18
3/12/2012,15.64,0.18
3/13/2012,14.8,0.2
3/14/2012,15.31,0.21
3/15/2012,15.42,0.21
3/16/2012,14.47,0.21
3/19/2012,15.04,0.21
3/20/2012,15.58,0.22
3/21/2012,15.13,0.21
3/22/2012,15.57,0.19
3/23/2012,14.82,0.19
3/26/2012,14.26,0.19
3/27/2012,15.59,0.18
3/28/2012,15.47,0.18
3/29/2012,15.48,0.18
3/30/2012,15.5,0.19
4/2/2012,15.64,0.18
4/3/2012,15.66,0.2
4/4/2012,16.440001,0.19
4/5/2012,16.700001,0.19
4/6/2012,null,0.19
4/9/2012,18.809999,0.19
4/10/2012,20.389999,0.19
4/11/2012,20.02,0.18
4/12/2012,17.200001,0.18
4/13/2012,19.549999,0.17
4/16/2012,19.549999,0.18
4/17/2012,18.459999,0.18
4/18/2012,18.639999,0.18
4/19/2012,18.360001,0.17
4/20/2012,17.440001,0.18
4/23/2012,18.969999,0.17
4/24/2012,18.1,0.18
4/25/2012,16.82,0.18
4/26/2012,16.24,0.18
4/27/2012,16.32,0.19
4/30/2012,17.15,0.2
5/1/2012,16.6,0.19
5/2/2012,16.879999,0.18
5/3/2012,17.559999,0.19
5/4/2012,19.16,0.18
5/7/2012,18.940001,0.18
5/8/2012,19.049999,0.18
5/9/2012,20.08,0.18
5/10/2012,18.83,0.18
5/11/2012,19.889999,0.18
5/14/2012,21.870001,0.19
5/15/2012,21.969999,0.19
5/16/2012,22.27,0.2
5/17/2012,24.49,0.2
5/18/2012,25.1,0.2
5/21/2012,22.01,0.21
5/22/2012,22.48,0.21
5/23/2012,22.33,0.2
5/24/2012,21.540001,0.21
5/25/2012,21.76,0.2
5/28/2012,null,#N/A
5/29/2012,21.030001,0.2
5/30/2012,24.139999,0.19
5/31/2012,24.059999,0.18
6/1/2012,26.66,0.17
6/4/2012,26.120001,0.18
6/5/2012,24.68,0.18
6/6/2012,22.16,0.18
6/7/2012,21.719999,0.18
6/8/2012,21.23,0.19
6/11/2012,23.559999,0.18
6/12/2012,22.09,0.19
6/13/2012,24.27,0.18
6/14/2012,21.68,0.18
6/15/2012,21.110001,0.18
6/18/2012,18.32,0.18
6/19/2012,18.379999,0.18
6/20/2012,17.24,0.2
6/21/2012,20.08,0.19
6/22/2012,18.110001,0.19
6/25/2012,20.379999,0.19
6/26/2012,19.719999,0.21
6/27/2012,19.450001,0.21
6/28/2012,19.709999,0.22
6/29/2012,17.08,0.21
7/2/2012,16.799999,0.21
7/3/2012,16.66,0.21
7/4/2012,null,#N/A
7/5/2012,17.5,0.19
7/6/2012,17.1,0.2
7/9/2012,17.98,0.2
7/10/2012,18.719999,0.2
7/11/2012,17.950001,0.2
7/12/2012,18.33,0.2
7/13/2012,16.74,0.2
7/16/2012,17.110001,0.18
7/17/2012,16.48,0.18
7/18/2012,16.16,0.18
7/19/2012,15.45,0.17
7/20/2012,16.27,0.17
7/23/2012,18.620001,0.17
7/24/2012,20.469999,0.18
7/25/2012,19.34,0.17
7/26/2012,17.530001,0.18
7/27/2012,16.700001,0.17
7/30/2012,18.030001,0.18
7/31/2012,18.93,0.16
8/1/2012,18.959999,0.17
8/2/2012,17.57,0.17
8/3/2012,15.64,0.16
8/6/2012,15.95,0.16
8/7/2012,15.99,0.19
8/8/2012,15.32,0.19
8/9/2012,15.28,0.2
8/10/2012,14.74,0.18
8/13/2012,13.7,0.19
8/14/2012,14.85,0.19
8/15/2012,14.63,0.19
8/16/2012,14.29,0.2
8/17/2012,13.45,0.2
8/20/2012,14.02,0.19
8/21/2012,15.02,0.2
8/22/2012,15.11,0.19
8/23/2012,15.96,0.19
8/24/2012,15.18,0.19
8/27/2012,16.35,0.18
8/28/2012,16.49,0.18
8/29/2012,17.059999,0.18
8/30/2012,17.83,0.17
8/31/2012,17.469999,0.16
9/3/2012,null,#N/A
9/4/2012,17.98,0.16
9/5/2012,17.74,0.17
9/6/2012,15.6,0.18
9/7/2012,14.38,0.18
9/10/2012,16.280001,0.18
9/11/2012,16.41,0.18
9/12/2012,15.8,0.18
9/13/2012,14.05,0.17
9/14/2012,14.51,0.18
9/17/2012,14.59,0.18
9/18/2012,14.18,0.18
9/19/2012,13.88,0.18
9/20/2012,14.07,0.18
9/21/2012,13.98,0.18
9/24/2012,14.15,0.18
9/25/2012,15.43,0.18
9/26/2012,16.809999,0.17
9/27/2012,14.84,0.16
9/28/2012,15.73,0.17
10/1/2012,16.32,0.17
10/2/2012,15.71,0.16
10/3/2012,15.43,0.16
10/4/2012,14.55,0.18
10/5/2012,14.33,0.18
10/8/2012,15.11,#N/A
10/9/2012,16.370001,0.18
10/10/2012,16.290001,0.18
10/11/2012,15.59,0.18
10/12/2012,16.139999,0.18
10/15/2012,15.27,0.19
10/16/2012,15.22,0.18
10/17/2012,15.07,0.18
10/18/2012,15.03,0.18
10/19/2012,17.059999,0.18
10/22/2012,16.620001,0.19
10/23/2012,18.83,0.18
10/24/2012,18.33,0.18
10/25/2012,18.120001,0.19
10/26/2012,17.809999,0.19
10/29/2012,null,0.18
10/30/2012,null,#N/A
10/31/2012,18.6,0.18
11/1/2012,16.690001,0.18
11/2/2012,17.59,0.19
11/5/2012,18.42,0.19
11/6/2012,17.58,0.19
11/7/2012,19.08,0.18
11/8/2012,18.49,0.2
11/9/2012,18.610001,0.18
11/12/2012,16.68,#N/A
11/13/2012,16.65,0.18
11/14/2012,17.92,0.18
11/15/2012,17.99,0.17
11/16/2012,16.41,0.16
11/19/2012,15.24,0.16
11/20/2012,15.08,0.16
11/21/2012,15.31,0.17
11/22/2012,null,#N/A
11/23/2012,15.14,0.19
11/26/2012,15.5,0.17
11/27/2012,15.92,0.18
11/28/2012,15.51,0.18
11/29/2012,15.06,0.18
11/30/2012,15.87,0.18
12/3/2012,16.639999,0.18
12/4/2012,17.120001,0.18
12/5/2012,16.459999,0.18
12/6/2012,16.58,0.18
12/7/2012,15.9,0.18
12/10/2012,16.049999,0.18
12/11/2012,15.57,0.16
12/12/2012,15.95,0.14
12/13/2012,16.559999,0.14
12/14/2012,17,0.13
12/17/2012,16.34,0.13
12/18/2012,15.57,0.16
12/19/2012,17.360001,0.15
12/20/2012,17.67,0.15
12/21/2012,17.84,0.15
12/24/2012,17.84,0.16
12/25/2012,null,#N/A
12/26/2012,19.48,0.16
12/27/2012,19.469999,0.15
12/28/2012,22.719999,0.15
12/31/2012,18.02,0.16
1/1/2013,null,#N/A
1/2/2013,14.68,0.15
1/3/2013,14.56,0.15
1/4/2013,13.83,0.15
1/7/2013,13.79,0.15
1/8/2013,13.62,0.14
1/9/2013,13.81,0.13
1/10/2013,13.49,0.14
1/11/2013,13.36,0.14
1/14/2013,13.52,0.14
1/15/2013,13.55,0.14
1/16/2013,13.42,0.14
1/17/2013,13.57,0.14
1/18/2013,12.46,0.14
1/21/2013,null,#N/A
1/22/2013,12.43,0.14
1/23/2013,12.46,0.15
1/24/2013,12.69,0.15
1/25/2013,12.89,0.15
1/28/2013,13.57,0.16
1/29/2013,13.31,0.15
1/30/2013,14.32,0.15
1/31/2013,14.28,0.15
2/1/2013,12.9,0.15
2/4/2013,14.67,0.15
2/5/2013,13.72,0.15
2/6/2013,13.41,0.15
2/7/2013,13.5,0.15
2/8/2013,13.02,0.14
2/11/2013,12.94,0.15
2/12/2013,12.64,0.14
2/13/2013,12.98,0.15
2/14/2013,12.66,0.16
2/15/2013,12.46,0.17
2/18/2013,null,#N/A
2/19/2013,12.31,0.17
2/20/2013,14.68,0.17
2/21/2013,15.22,0.16
2/22/2013,14.17,0.16
2/25/2013,18.99,0.16
2/26/2013,16.870001,0.17
2/27/2013,14.73,0.17
2/28/2013,15.51,0.17
3/1/2013,15.36,0.16
3/4/2013,14.01,0.16
3/5/2013,13.48,0.15
3/6/2013,13.53,0.15
3/7/2013,13.06,0.15
3/8/2013,12.59,0.15
3/11/2013,11.56,0.15
3/12/2013,12.27,0.15
3/13/2013,11.83,0.15
3/14/2013,11.3,0.15
3/15/2013,11.3,0.14
3/18/2013,13.36,0.15
3/19/2013,14.39,0.15
3/20/2013,12.67,0.15
3/21/2013,13.99,0.14
3/22/2013,13.57,0.14
3/25/2013,13.74,0.14
3/26/2013,12.77,0.14
3/27/2013,13.15,0.14
3/28/2013,12.7,0.14
3/29/2013,null,#N/A
4/1/2013,13.58,0.14
4/2/2013,12.78,0.14
4/3/2013,14.21,0.13
4/4/2013,13.89,0.13
4/5/2013,13.92,0.13
4/8/2013,13.19,0.13
4/9/2013,12.84,0.13
4/10/2013,12.36,0.12
4/11/2013,12.24,0.12
4/12/2013,12.06,0.11
4/15/2013,17.27,0.12
4/16/2013,13.96,0.13
4/17/2013,16.51,0.13
4/18/2013,17.559999,0.12
4/19/2013,14.97,0.12
4/22/2013,14.39,0.12
4/23/2013,13.48,0.12
4/24/2013,13.61,0.13
4/25/2013,13.62,0.12
4/26/2013,13.61,0.12
4/29/2013,13.71,0.12
4/30/2013,13.52,0.11
5/1/2013,14.49,0.11
5/2/2013,13.59,0.11
5/3/2013,12.85,0.11
5/6/2013,12.66,0.11
5/7/2013,12.83,0.1
5/8/2013,12.66,0.11
5/9/2013,13.13,0.11
5/10/2013,12.59,0.11
5/13/2013,12.55,0.13
5/14/2013,12.77,0.12
5/15/2013,12.81,0.12
5/16/2013,13.07,0.12
5/17/2013,12.45,0.12
5/20/2013,13.02,0.12
5/21/2013,13.37,0.12
5/22/2013,13.82,0.11
5/23/2013,14.07,0.12
5/24/2013,13.99,0.12
5/27/2013,null,#N/A
5/28/2013,14.48,0.13
5/29/2013,14.83,0.14
5/30/2013,14.53,0.13
5/31/2013,16.299999,0.14
6/3/2013,16.280001,0.14
6/4/2013,16.27,0.14
6/5/2013,17.5,0.14
6/6/2013,16.629999,0.14
6/7/2013,15.14,0.14
6/10/2013,15.44,0.14
6/11/2013,17.07,0.14
6/12/2013,18.59,0.14
6/13/2013,16.41,0.14
6/14/2013,17.15,0.13
6/17/2013,16.799999,0.13
6/18/2013,16.610001,0.13
6/19/2013,16.639999,0.13
6/20/2013,20.49,0.14
6/21/2013,18.9,0.13
6/24/2013,20.110001,0.16
6/25/2013,18.469999,0.17
6/26/2013,17.209999,0.16
6/27/2013,16.860001,0.15
6/28/2013,16.860001,0.15
7/1/2013,16.370001,0.15
7/2/2013,16.440001,0.14
7/3/2013,16.200001,0.14
7/4/2013,null,#N/A
7/5/2013,14.89,0.15
7/8/2013,14.78,0.14
7/9/2013,14.35,0.14
7/10/2013,14.21,0.13
7/11/2013,14.01,0.13
7/12/2013,13.84,0.12
7/15/2013,13.79,0.11
7/16/2013,14.42,0.1
7/17/2013,13.78,0.11
7/18/2013,13.77,0.11
7/19/2013,12.54,0.11
7/22/2013,12.29,0.1
7/23/2013,12.66,0.12
7/24/2013,13.18,0.12
7/25/2013,12.97,0.12
7/26/2013,12.72,0.11
7/29/2013,13.39,0.11
7/30/2013,13.39,0.11
7/31/2013,13.45,0.11
8/1/2013,12.94,0.13
8/2/2013,11.98,0.11
8/5/2013,11.84,0.12
8/6/2013,12.72,0.12
8/7/2013,12.98,0.12
8/8/2013,12.73,0.12
8/9/2013,13.41,0.11
8/12/2013,12.81,0.12
8/13/2013,12.31,0.12
8/14/2013,13.04,0.12
8/15/2013,14.73,0.13
8/16/2013,14.37,0.13
8/19/2013,15.1,0.13
8/20/2013,14.91,0.13
8/21/2013,15.94,0.14
8/22/2013,14.76,0.14
8/23/2013,13.98,0.14
8/26/2013,14.99,0.13
8/27/2013,16.77,0.12
8/28/2013,16.49,0.14
8/29/2013,16.809999,0.14
8/30/2013,17.01,0.13
9/2/2013,null,#N/A
9/3/2013,16.610001,0.14
9/4/2013,15.88,0.14
9/5/2013,15.77,0.16
9/6/2013,15.85,0.14
9/9/2013,15.63,0.12
9/10/2013,14.53,0.13
9/11/2013,13.82,0.12
9/12/2013,14.29,0.13
9/13/2013,14.16,0.13
9/16/2013,14.38,0.13
9/17/2013,14.53,0.12
9/18/2013,13.59,0.11
9/19/2013,13.16,0.1
9/20/2013,13.12,0.11
9/23/2013,14.31,0.1
9/24/2013,14.08,0.1
9/25/2013,14.01,0.1
9/26/2013,14.06,0.09
9/27/2013,15.46,0.1
9/30/2013,16.6,0.1
10/1/2013,15.54,0.1
10/2/2013,16.6,0.11
10/3/2013,17.67,0.11
10/4/2013,16.74,0.11
10/7/2013,19.41,0.12
10/8/2013,20.34,0.15
10/9/2013,19.6,0.15
10/10/2013,16.48,0.14
10/11/2013,15.72,0.14
10/14/2013,16.07,#N/A
10/15/2013,18.66,0.16
10/16/2013,14.71,0.15
10/17/2013,13.48,0.13
10/18/2013,13.04,0.12
10/21/2013,13.16,0.11
10/22/2013,13.33,0.1
10/23/2013,13.42,0.11
10/24/2013,13.2,0.12
10/25/2013,13.09,0.11
10/28/2013,13.31,0.11
10/29/2013,13.41,0.11
10/30/2013,13.65,0.11
10/31/2013,13.75,0.1
11/1/2013,13.28,0.1
11/4/2013,12.93,0.09
11/5/2013,13.27,0.1
11/6/2013,12.67,0.11
11/7/2013,13.91,0.11
11/8/2013,12.9,0.12
11/11/2013,12.53,#N/A
11/12/2013,12.82,0.13
11/13/2013,12.52,0.13
11/14/2013,12.37,0.13
11/15/2013,12.19,0.13
11/18/2013,13.1,0.13
11/19/2013,13.39,0.14
11/20/2013,13.4,0.12
11/21/2013,12.66,0.12
11/22/2013,12.26,0.12
11/25/2013,12.79,0.14
11/26/2013,12.81,0.13
11/27/2013,12.98,0.13
11/28/2013,null,#N/A
11/29/2013,13.7,0.13
12/2/2013,14.23,0.13
12/3/2013,14.55,0.13
12/4/2013,14.7,0.14
12/5/2013,15.08,0.13
12/6/2013,13.79,0.13
12/9/2013,13.49,0.13
12/10/2013,13.91,0.14
12/11/2013,15.42,0.13
12/12/2013,15.54,0.14
12/13/2013,15.76,0.14
12/16/2013,16.030001,0.13
12/17/2013,16.209999,0.14
12/18/2013,13.8,0.13
12/19/2013,14.15,0.13
12/20/2013,13.79,0.13
12/23/2013,13.04,0.14
12/24/2013,12.48,0.14
12/25/2013,null,#N/A
12/26/2013,12.33,0.13
12/27/2013,12.46,0.12
12/30/2013,13.56,0.13
12/31/2013,13.72,0.13
1/1/2014,null,#N/A
1/2/2014,14.23,0.13
1/3/2014,13.76,0.13
1/6/2014,13.55,0.12
1/7/2014,12.92,0.13
1/8/2014,12.87,0.13
1/9/2014,12.89,0.13
1/10/2014,12.14,0.12
1/13/2014,13.28,0.11
1/14/2014,12.28,0.11
1/15/2014,12.28,0.13
1/16/2014,12.53,0.11
1/17/2014,12.44,0.11
1/20/2014,null,#N/A
1/21/2014,12.87,0.12
1/22/2014,12.84,0.11
1/23/2014,13.77,0.11
1/24/2014,18.139999,0.11
1/27/2014,17.42,0.11
1/28/2014,15.8,0.11
1/29/2014,17.35,0.11
1/30/2014,17.290001,0.1
1/31/2014,18.41,0.1
2/3/2014,21.440001,0.11
2/4/2014,19.110001,0.12
2/5/2014,19.950001,0.12
2/6/2014,17.23,0.13
2/7/2014,15.29,0.12
2/10/2014,15.26,0.12
2/11/2014,14.51,0.12
2/12/2014,14.3,0.12
2/13/2014,14.14,0.12
2/14/2014,13.57,0.11
2/17/2014,null,#N/A
2/18/2014,13.87,0.12
2/19/2014,15.5,0.11
2/20/2014,14.79,0.12
2/21/2014,14.68,0.12
2/24/2014,14.23,0.11
2/25/2014,13.67,0.11
2/26/2014,14.35,0.11
2/27/2014,14.04,0.11
2/28/2014,14,0.12
3/3/2014,16,0.12
3/4/2014,14.1,0.12
3/5/2014,13.89,0.13
3/6/2014,14.21,0.12
3/7/2014,14.11,0.13
3/10/2014,14.2,0.12
3/11/2014,14.8,0.13
3/12/2014,14.47,0.12
3/13/2014,16.219999,0.12
3/14/2014,17.82,0.12
3/17/2014,15.64,0.13
3/18/2014,14.52,0.13
3/19/2014,15.12,0.15
3/20/2014,14.52,0.14
3/21/2014,15,0.14
3/24/2014,15.09,0.14
3/25/2014,14.02,0.13
3/26/2014,14.93,0.12
3/27/2014,14.62,0.12
3/28/2014,14.41,0.13
3/31/2014,13.88,0.13
4/1/2014,13.1,0.13
4/2/2014,13.09,0.12
4/3/2014,13.37,0.11
4/4/2014,13.96,0.11
4/7/2014,15.57,0.11
4/8/2014,14.89,0.11
4/9/2014,13.82,0.1
4/10/2014,15.89,0.09
4/11/2014,17.030001,0.09
4/14/2014,16.110001,0.1
4/15/2014,15.61,0.11
4/16/2014,14.18,0.11
4/17/2014,13.36,0.11
4/18/2014,null,#N/A
4/21/2014,13.25,0.11
4/22/2014,13.19,0.11
4/23/2014,13.27,0.11
4/24/2014,13.32,0.1
4/25/2014,14.06,0.11
4/28/2014,13.97,0.1
4/29/2014,13.71,0.11
4/30/2014,13.41,0.11
5/1/2014,13.25,0.1
5/2/2014,12.91,0.1
5/5/2014,13.29,0.11
5/6/2014,13.8,0.1
5/7/2014,13.4,0.1
5/8/2014,13.43,0.1
5/9/2014,12.92,0.1
5/12/2014,12.23,0.09
5/13/2014,12.13,0.1
5/14/2014,12.17,0.1
5/15/2014,13.17,0.09
5/16/2014,12.44,0.09
5/19/2014,12.42,0.09
5/20/2014,12.96,0.09
5/21/2014,11.91,0.09
5/22/2014,12.03,0.09
5/23/2014,11.36,0.1
5/26/2014,null,#N/A
5/27/2014,11.51,0.09
5/28/2014,11.68,0.1
5/29/2014,11.57,0.1
5/30/2014,11.4,0.1
6/2/2014,11.58,0.1
6/3/2014,11.87,0.1
6/4/2014,12.08,0.1
6/5/2014,11.68,0.1
6/6/2014,10.73,0.11
6/9/2014,11.15,0.11
6/10/2014,10.99,0.11
6/11/2014,11.6,0.11
6/12/2014,12.56,0.1
6/13/2014,12.18,0.11
6/16/2014,12.65,0.11
6/17/2014,12.06,0.11
6/18/2014,10.61,0.1
6/19/2014,10.62,0.09
6/20/2014,10.85,0.09
6/23/2014,10.98,0.1
6/24/2014,12.13,0.12
6/25/2014,11.59,0.11
6/26/2014,11.63,0.11
6/27/2014,11.26,0.1
6/30/2014,11.57,0.11
